id,season_name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,prev_total_points,prev_minutes,prev_goals_scored,prev_assists,prev_clean_sheets,prev_goals_conceded,prev_own_goals,prev_penalties_saved,prev_penalties_missed,prev_yellow_cards,prev_red_cards,prev_saves,prev_bonus,prev_bps,prev_influence,prev_creativity,prev_threat,prev_ict_index,prev_expected_goals,prev_expected_assists,prev_expected_goal_involvements,avg2_total_points,avg2_goals_scored,avg2_assists,avg2_minutes,avg2_clean_sheets,avg2_saves,avg2_goals_conceded,seasons_played,full_name,position,team_name
428,2025/26,143,2493,10,4,8,35,0,0,0,4,0,0,14,591,675.8,545.4,801.0,202.5,6.9,3.36,10.26,178.0,2596.0,15.0,7.0,7.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,41.0,838.0,936.2,847.8,940.0,272.2,8.73,5.29,14.02,143.0,6.0,10.0,2485.0,12.0,0.0,29.0,3,Matheus Santos Carneiro da Cunha,Midfielder,Man Utd
429,2015/16,55,855,5,2,6,7,0,0,0,0,0,0,8,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Marcus Rashford,Midfielder,Man Utd
429,2016/17,76,1712,5,3,7,15,0,0,0,3,0,0,2,287,316.2,411.4,734.0,145.5,0.0,0.0,0.0,55.0,855.0,5.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,103.0,0.0,0.0,3.0,1,Marcus Rashford,Midfielder,Man Utd
429,2017/18,104,1799,7,5,10,16,0,0,0,3,0,0,11,387,470.8,412.1,838.0,171.7,0.0,0.0,0.0,76.0,1712.0,5.0,3.0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,287.0,316.2,411.4,734.0,145.5,0.0,0.0,0.0,7.0,0.0,0.0,103.0,0.0,0.0,3.0,2,Marcus Rashford,Midfielder,Man Utd
429,2018/19,128,2331,10,7,6,35,0,0,0,3,1,0,14,425,650.0,542.3,1064.0,224.6,0.0,0.0,0.0,104.0,1799.0,7.0,5.0,10.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,387.0,470.8,412.1,838.0,171.7,0.0,0.0,0.0,45.0,1.0,0.0,1110.0,3.0,0.0,17.0,3,Marcus Rashford,Midfielder,Man Utd
429,2019/20,177,2645,17,8,9,29,0,0,2,3,0,0,31,665,887.0,563.7,1265.0,271.7,0.0,0.0,0.0,128.0,2331.0,10.0,7.0,6.0,35.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,425.0,650.0,542.3,1064.0,224.6,0.0,0.0,0.0,68.5,0.5,2.0,2135.0,8.5,0.0,26.0,4,Marcus Rashford,Midfielder,Man Utd
429,2020/21,174,2917,11,11,12,39,0,0,0,4,0,0,9,535,793.2,682.1,1127.0,260.3,0.0,0.0,0.0,177.0,2645.0,17.0,8.0,9.0,29.0,0.0,0.0,2.0,3.0,0.0,0.0,31.0,665.0,887.0,563.7,1265.0,271.7,0.0,0.0,0.0,92.0,0.0,4.0,3160.0,14.0,0.0,35.0,5,Marcus Rashford,Midfielder,Man Utd
429,2021/22,63,1224,4,2,2,28,0,0,0,2,0,0,0,171,233.8,155.4,406.0,79.4,0.0,0.0,0.0,174.0,2917.0,11.0,11.0,12.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,535.0,793.2,682.1,1127.0,260.3,0.0,0.0,0.0,12.0,0.0,0.0,348.0,0.0,0.0,6.0,6,Marcus Rashford,Midfielder,Man Utd
429,2022/23,205,2880,17,7,13,39,0,0,0,2,0,0,21,530,892.2,462.5,1466.0,282.2,15.27,2.86,18.13,63.0,1224.0,4.0,2.0,2.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,171.0,233.8,155.4,406.0,79.4,0.0,0.0,0.0,30.0,0.5,0.5,728.0,2.5,0.0,10.0,7,Marcus Rashford,Midfielder,Man Utd
429,2023/24,108,2264,7,3,7,37,0,0,0,2,0,0,0,330,453.2,358.6,672.0,148.3,7.13,2.8,9.93,205.0,2880.0,17.0,7.0,13.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,530.0,892.2,462.5,1466.0,282.2,15.27,2.86,18.13,70.5,3.0,1.5,1610.0,5.5,0.0,21.5,8,Marcus Rashford,Midfielder,Man Utd
429,2024/25,95,1414,6,4,7,15,0,0,0,2,0,0,9,333,398.4,451.1,369.0,122.1,4.67,3.43,8.1,108.0,2264.0,7.0,3.0,7.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,330.0,453.2,358.6,672.0,148.3,7.13,2.8,9.93,116.5,7.5,2.0,2497.0,8.0,0.0,37.0,9,Marcus Rashford,Midfielder,Man Utd
429,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1414.0,6.0,4.0,7.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,333.0,398.4,451.1,369.0,122.1,4.67,3.43,8.1,124.5,7.5,3.5,2741.0,8.0,0.0,39.5,10,Marcus Rashford,Midfielder,Man Utd
430,2019/20,137,2865,7,6,9,44,0,0,0,3,0,0,11,510,641.2,814.0,974.0,242.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,46.0,2.0,1.0,1092.5,3.0,0.0,17.0,0,Mason Mount,Midfielder,Man Utd
430,2020/21,147,2887,6,7,14,32,0,0,0,2,0,0,16,599,770.4,1336.9,954.0,306.3,0.0,0.0,0.0,137.0,2865.0,7.0,6.0,9.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,510.0,641.2,814.0,974.0,242.8,0.0,0.0,0.0,63.5,2.0,3.0,1429.0,4.0,0.0,23.0,1,Mason Mount,Midfielder,Man Utd
430,2021/22,169,2358,11,11,11,25,0,0,0,4,0,0,16,597,823.8,944.9,995.0,276.3,0.0,0.0,0.0,147.0,2887.0,6.0,7.0,14.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,599.0,770.4,1336.9,954.0,306.3,0.0,0.0,0.0,87.0,3.0,5.0,1702.0,6.0,0.0,27.0,2,Mason Mount,Midfielder,Man Utd
430,2022/23,82,1644,3,4,8,21,0,0,0,4,0,0,8,277,331.4,463.1,376.0,117.2,1.97,2.81,4.78,169.0,2358.0,11.0,11.0,11.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,597.0,823.8,944.9,995.0,276.3,0.0,0.0,0.0,47.0,1.0,0.0,1714.0,6.0,0.0,16.0,3,Mason Mount,Midfielder,Man Utd
430,2023/24,23,509,1,0,1,13,0,0,0,2,0,0,0,93,105.8,107.6,64.0,27.9,0.37,0.37,0.74,82.0,1644.0,3.0,4.0,8.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,277.0,331.4,463.1,376.0,117.2,1.97,2.81,4.78,34.0,0.5,0.0,986.5,3.0,0.0,10.5,4,Mason Mount,Midfielder,Man Utd
430,2024/25,25,613,1,0,3,11,0,0,0,3,0,0,0,74,104.0,140.0,218.0,45.6,3.37,0.57,3.94,23.0,509.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,93.0,105.8,107.6,64.0,27.9,0.37,0.37,0.74,21.0,0.0,0.0,259.0,0.0,0.0,5.0,5,Mason Mount,Midfielder,Man Utd
430,2025/26,58,1010,3,0,5,15,0,0,0,2,0,0,3,201,201.2,214.1,165.0,58.0,1.56,1.62,3.18,25.0,613.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,74.0,104.0,140.0,218.0,45.6,3.37,0.57,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Mason Mount,Midfielder,Man Utd
431,2020/21,8,165,0,1,0,3,0,0,0,0,0,0,0,34,38.0,31.2,9.0,7.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Amad Diallo,Midfielder,Man Utd
431,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,31.2,9.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Amad Diallo,Midfielder,Man Utd
431,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,522.0,3.0,0.0,4.0,2,Amad Diallo,Midfielder,Man Utd
431,2023/24,23,385,1,1,1,6,0,0,0,1,0,0,3,68,117.0,123.8,114.0,35.2,0.53,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.5,0.0,273.5,1.5,0.0,3.0,3,Amad Diallo,Midfielder,Man Utd
431,2024/25,129,1898,8,8,7,30,0,0,0,5,0,0,17,569,634.0,687.2,615.0,193.8,4.71,3.98,8.69,23.0,385.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,68.0,117.0,123.8,114.0,35.2,0.53,0.47,1.0,0.5,0.0,0.0,12.5,0.0,0.0,1.0,4,Amad Diallo,Midfielder,Man Utd
431,2025/26,91,2339,2,5,6,33,0,0,0,2,0,0,7,463,436.6,596.1,600.0,163.5,5.46,4.74,10.2,129.0,1898.0,8.0,8.0,7.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,569.0,634.0,687.2,615.0,193.8,4.71,3.98,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Amad Diallo,Midfielder,Man Utd
432,2022/23,1,10,0,0,0,0,0,0,0,0,0,0,0,2,5.8,0.8,6.0,1.3,0.0,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0,Kobbie Mainoo,Midfielder,Man Utd
432,2023/24,77,1927,3,1,7,31,0,0,0,3,0,0,8,327,413.4,256.7,134.0,80.6,0.87,1.35,2.22,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.8,0.8,6.0,1.3,0.0,0.07,0.07,1.5,0.0,0.0,1.5,0.0,0.0,0.0,1,Kobbie Mainoo,Midfielder,Man Utd
432,2024/25,42,1646,0,0,5,27,0,0,0,5,0,0,0,229,196.6,250.8,137.0,58.8,0.84,1.78,2.62,77.0,1927.0,3.0,1.0,7.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,327.0,413.4,256.7,134.0,80.6,0.87,1.35,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Kobbie Mainoo,Midfielder,Man Utd
432,2025/26,73,1653,1,2,6,22,0,0,0,2,0,0,2,340,365.0,360.1,94.0,82.1,0.48,1.27,1.75,42.0,1646.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,229.0,196.6,250.8,137.0,58.8,0.84,1.78,2.62,100.0,10.0,2.0,1520.0,4.0,0.0,20.0,3,Kobbie Mainoo,Midfielder,Man Utd
433,2024/25,49,1777,1,2,4,33,1,0,0,11,0,0,1,318,313.6,195.9,113.0,62.1,1.0,0.67,1.67,,,,,,,,,,,,,,,,,,,,,,136.0,15.5,3.0,1886.5,5.5,0.0,30.5,0,Manuel Ugarte Ribeiro,Midfielder,Man Utd
433,2025/26,38,876,0,0,1,23,0,0,0,1,0,0,0,183,167.2,83.6,48.0,29.8,0.72,0.16,0.88,49.0,1777.0,1.0,2.0,4.0,33.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,318.0,313.6,195.9,113.0,62.1,1.0,0.67,1.67,191.5,22.0,5.0,2505.5,9.5,0.0,41.0,1,Manuel Ugarte Ribeiro,Midfielder,Man Utd
434,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,211.0,23.0,6.0,2758.0,12.0,0.0,41.0,0,Jack Fletcher,Midfielder,Man Utd
434,2025/26,3,107,0,0,0,0,0,0,0,0,0,0,0,10,18.6,24.4,5.0,4.8,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,Jack Fletcher,Midfielder,Man Utd
435,2025/26,3,40,0,0,0,0,0,0,0,0,0,0,0,9,4.0,2.1,16.0,1.7,0.1,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Shea Lacey,Midfielder,Man Utd
436,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0,Toby Collyer,Midfielder,Man Utd
436,2024/25,6,174,0,0,0,2,0,0,0,0,0,0,0,40,40.4,29.9,8.0,7.9,0.08,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,0.0,0.0,0.5,1,Toby Collyer,Midfielder,Man Utd
436,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,174.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.4,29.9,8.0,7.9,0.08,0.37,0.45,1.0,0.0,0.0,10.0,0.0,0.0,1.0,2,Toby Collyer,Midfielder,Man Utd
437,2025/26,1,15,0,0,0,0,0,0,0,0,0,0,0,3,2.2,11.7,0.0,1.4,0.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,18.0,0.0,0.0,1.0,0,Bendito Mantato,Midfielder,Man Utd
438,2025/26,2,17,0,0,0,0,0,0,0,0,0,0,0,6,0.8,3.0,0.0,0.3,0.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,12.5,0.0,0.0,0.5,0,Tyler Fletcher,Midfielder,Man Utd
439,2025/26,111,1630,11,2,2,30,0,0,0,2,0,0,19,405,483.8,156.1,803.0,143.4,9.21,0.28,9.48,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.5,0.0,0.0,0.0,0,Benjamin Sesko,Forward,Man Utd
440,2024/25,64,1385,3,2,3,24,0,0,0,2,0,0,6,216,222.6,212.0,351.0,78.0,4.64,1.04,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Joshua Zirkzee,Forward,Man Utd
440,2025/26,42,607,2,1,2,8,0,0,0,3,0,0,6,146,164.4,177.7,245.0,58.3,2.74,0.34,3.08,64.0,1385.0,3.0,2.0,3.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,216.0,222.6,212.0,351.0,78.0,4.64,1.04,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Joshua Zirkzee,Forward,Man Utd
441,2024/25,7,160,0,0,0,5,0,0,0,1,0,0,0,21,8.2,5.1,46.0,5.4,0.66,0.03,0.69,,,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,1260.0,1.0,53.0,31.0,0,Chido Obi,Forward,Man Utd
441,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,160.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,8.2,5.1,46.0,5.4,0.66,0.03,0.69,70.0,0.0,0.0,2520.0,2.0,106.0,62.0,1,Chido Obi,Forward,Man Utd
442,2016/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Nick Pope,Goalkeeper,Newcastle
442,2017/18,152,3114,0,0,11,35,0,1,0,3,0,113,19,701,862.4,40.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,315.0,0.0,10.0,10.0,1,Nick Pope,Goalkeeper,Newcastle
442,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,3114.0,0.0,0.0,11.0,35.0,0.0,1.0,0.0,3.0,0.0,113.0,19.0,701.0,862.4,40.0,0.0,90.1,0.0,0.0,0.0,7.5,0.0,0.0,315.0,0.0,10.0,10.0,2,Nick Pope,Goalkeeper,Newcastle
442,2019/20,170,3420,0,0,15,50,0,1,0,1,0,120,23,789,900.0,30.3,2.0,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Nick Pope,Goalkeeper,Newcastle
442,2020/21,144,2880,0,0,11,37,0,0,0,1,0,114,20,652,846.6,20.0,2.0,86.8,0.0,0.0,0.0,170.0,3420.0,0.0,0.0,15.0,50.0,0.0,1.0,0.0,1.0,0.0,120.0,23.0,789.0,900.0,30.3,2.0,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Nick Pope,Goalkeeper,Newcastle
442,2021/22,130,3240,0,0,9,47,0,0,0,1,0,120,12,683,902.8,20.0,0.0,92.4,0.0,0.0,0.0,144.0,2880.0,0.0,0.0,11.0,37.0,0.0,0.0,0.0,1.0,0.0,114.0,20.0,652.0,846.6,20.0,2.0,86.8,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,5,Nick Pope,Goalkeeper,Newcastle
442,2022/23,157,3261,0,0,14,32,0,2,0,3,1,87,14,678,709.6,20.0,0.0,72.9,0.0,0.01,0.01,130.0,3240.0,0.0,0.0,9.0,47.0,0.0,0.0,0.0,1.0,0.0,120.0,12.0,683.0,902.8,20.0,0.0,92.4,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6,Nick Pope,Goalkeeper,Newcastle
442,2023/24,57,1345,0,0,6,16,0,0,0,1,0,43,1,279,323.0,0.0,4.0,32.7,0.02,0.0,0.02,157.0,3261.0,0.0,0.0,14.0,32.0,0.0,2.0,0.0,3.0,1.0,87.0,14.0,678.0,709.6,20.0,0.0,72.9,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Nick Pope,Goalkeeper,Newcastle
442,2024/25,102,2520,0,0,8,35,0,1,0,2,0,88,2,384,666.0,10.0,0.0,67.4,0.0,0.0,0.0,57.0,1345.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,279.0,323.0,0.0,4.0,32.7,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Nick Pope,Goalkeeper,Newcastle
442,2025/26,96,2416,0,1,7,38,0,0,0,2,0,89,3,414,671.0,0.0,35.0,70.7,0.16,0.0,0.16,102.0,2520.0,0.0,0.0,8.0,35.0,0.0,1.0,0.0,2.0,0.0,88.0,2.0,384.0,666.0,10.0,0.0,67.4,0.0,0.0,0.0,15.5,1.0,0.0,262.5,1.5,0.0,1.5,9,Nick Pope,Goalkeeper,Newcastle
443,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,31.0,2.0,0.0,525.0,3.0,0.0,3.0,0,Mark Gillespie,Goalkeeper,Newcastle
443,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Mark Gillespie,Goalkeeper,Newcastle
443,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Mark Gillespie,Goalkeeper,Newcastle
443,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,1.0,0.5,1611.0,5.5,0.0,21.5,3,Mark Gillespie,Goalkeeper,Newcastle
443,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.5,0.5,3276.0,10.0,0.0,44.5,4,Mark Gillespie,Goalkeeper,Newcastle
445,2025/26,126,2963,4,0,5,52,0,0,0,4,0,0,12,436,868.0,114.3,409.0,138.9,4.8,0.96,5.76,,,,,,,,,,,,,,,,,,,,,,80.5,0.5,0.5,2675.0,7.5,0.0,39.0,0,Malick Thiaw,Defender,Newcastle
446,2018/19,93,2000,4,1,7,23,0,0,0,12,0,0,9,403,669.4,148.6,220.0,103.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,91.0,1.5,1.5,2539.5,8.5,0.0,37.0,0,Fabian Schär,Defender,Newcastle
446,2019/20,55,1669,2,1,4,38,0,0,0,5,0,0,2,297,440.6,58.3,179.0,67.8,0.0,0.0,0.0,93.0,2000.0,4.0,1.0,7.0,23.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,403.0,669.4,148.6,220.0,103.8,0.0,0.0,0.0,116.0,3.0,2.0,3059.0,11.0,0.0,42.0,1,Fabian Schär,Defender,Newcastle
446,2020/21,30,1255,1,0,2,21,0,0,0,4,1,0,1,160,251.0,9.0,116.0,37.6,0.0,0.0,0.0,55.0,1669.0,2.0,1.0,4.0,38.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,297.0,440.6,58.3,179.0,67.8,0.0,0.0,0.0,80.0,1.0,1.0,2467.0,11.0,0.0,38.0,2,Fabian Schär,Defender,Newcastle
446,2021/22,88,2158,2,2,6,32,0,0,0,4,0,0,10,383,465.2,115.9,234.0,81.7,0.0,0.0,0.0,30.0,1255.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,160.0,251.0,9.0,116.0,37.6,0.0,0.0,0.0,56.0,0.5,1.5,1649.0,6.5,0.0,25.5,3,Fabian Schär,Defender,Newcastle
446,2022/23,139,3207,1,3,15,28,1,0,0,7,0,0,6,617,680.8,264.7,523.0,147.1,4.63,2.05,6.68,88.0,2158.0,2.0,2.0,6.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,383.0,465.2,115.9,234.0,81.7,0.0,0.0,0.0,56.5,0.5,4.5,1250.5,5.5,0.0,16.0,4,Fabian Schär,Defender,Newcastle
446,2023/24,123,3055,4,3,9,58,0,0,0,5,0,0,12,629,826.6,166.7,278.0,127.4,2.47,1.41,3.87,139.0,3207.0,1.0,3.0,15.0,28.0,1.0,0.0,0.0,7.0,0.0,0.0,6.0,617.0,680.8,264.7,523.0,147.1,4.63,2.05,6.68,81.0,1.0,7.0,1670.0,9.0,0.0,19.0,5,Fabian Schär,Defender,Newcastle
446,2024/25,118,2935,4,2,11,42,0,0,0,9,1,0,4,440,743.2,111.5,346.0,119.6,3.94,1.01,4.95,123.0,3055.0,4.0,3.0,9.0,58.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,629.0,826.6,166.7,278.0,127.4,2.47,1.41,3.87,142.0,1.0,1.0,2843.0,17.0,0.0,21.0,6,Fabian Schär,Defender,Newcastle
446,2025/26,51,1089,0,0,4,13,0,0,0,1,0,0,0,186,291.2,63.6,108.0,46.4,0.97,0.6,1.57,118.0,2935.0,4.0,2.0,11.0,42.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,440.0,743.2,111.5,346.0,119.6,3.94,1.01,4.95,141.5,1.5,3.0,2622.0,15.5,0.0,19.5,7,Fabian Schär,Defender,Newcastle
447,2022/23,129,3127,0,2,13,30,0,0,0,2,0,0,8,666,583.0,120.3,303.0,101.0,2.75,1.09,3.84,,,,,,,,,,,,,,,,,,,,,,110.5,1.0,2.5,2199.0,11.5,0.0,17.0,0,Sven Botman,Defender,Newcastle
447,2023/24,51,1375,2,2,3,29,1,0,0,2,0,0,4,298,386.8,62.9,104.0,55.5,0.62,0.54,1.16,129.0,3127.0,0.0,2.0,13.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,666.0,583.0,120.3,303.0,101.0,2.75,1.09,3.84,84.0,0.0,0.0,2277.0,9.0,0.0,22.0,1,Sven Botman,Defender,Newcastle
447,2024/25,18,412,0,0,2,4,0,0,0,1,0,0,0,95,110.4,28.4,96.0,23.6,0.59,0.22,0.81,51.0,1375.0,2.0,2.0,3.0,29.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,298.0,386.8,62.9,104.0,55.5,0.62,0.54,1.16,89.0,0.0,0.0,2413.0,10.0,0.0,24.5,2,Sven Botman,Defender,Newcastle
447,2025/26,89,1834,1,1,5,27,1,0,0,2,0,0,6,332,597.0,85.8,190.0,87.4,1.73,0.86,2.59,18.0,412.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,110.4,28.4,96.0,23.6,0.59,0.22,0.81,90.0,0.0,0.0,2269.0,11.0,0.0,21.0,3,Sven Botman,Defender,Newcastle
448,2013/14,8,607,0,0,0,18,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,123.0,4.0,2.0,2327.0,9.0,0.0,23.0,0,Dan Burn,Defender,Newcastle
448,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,607.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,4.5,1.0,2802.5,11.0,0.0,32.0,1,Dan Burn,Defender,Newcastle
